source_path,output_scope,classification,title,start_line,heading_codes,body_codes,matched_v1_codes,matched_v2_codes,output_path,basis,warning
docs2/D03-매출관리/매출관리.md,V2,V2_SPLIT,DLG-S001 매출 상세,1270,DLG-S001,"DLG-S001, SAL-01, DLG-S005, NFR-19, SCR-094, SAL-04, SAL-07","SAL-01, SAL-01-01, SAL-01-02, SAL-01-03, SAL-01-04, SAL-01-05, SAL-01-06, SAL-01-07, SAL-01-08, SAL-01-09, SAL-01-10, SAL-01-11, SAL-04, SAL-04-01, SAL-04-02, SAL-04-03, SAL-04-04","SAL-07, SAL-07-01, SAL-07-02, SAL-07-03, SAL-07-04, SAL-07-05, SAL-07-06, SAL-07-07, SAL-07-08",V2/D03-매출관리/매출관리.md,`SAL-07`: 928행 `SAL-07-01` 요약 지표 카드; `SAL-07-01`: 928행 `SAL-07-01` 요약 지표 카드; `SAL-07-02`: 927행 `SAL-07` 매출 예측 (목표 대비 달성률 + 차트); `SAL-07-03`: 927행 `SAL-07` 매출 예측 (목표 대비 달성률 + 차트); `SAL-07-04`: 927행 `SAL-07` 매출 예측 (목표 대비 달성률 + 차트); `SAL-07-05`: 932행 `SAL-07-05` 달성률 게이지; 외 3개,원본 섹션에 V1/V2 항목이 함께 있어 표/목록/문단 단위로 자동 분리했습니다. V1 코드와 V2 전용 용어가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. / V2 전용 용어가 포함된 블록을 V2로 이동했습니다. 연결 기능 기준으로 범위 내 기능 코드를 명시했습니다.
docs2/D03-매출관리/매출관리.md,V1,V1_SPLIT,DLG-S002 구매자 검색,1355,DLG-S002,"DLG-S002, SAL-EXT-05, PAY-06, DLG-S016, PRD-07, NFR-19, SCR-094","SAL-EXT-05, SAL-EXT-05-01, SAL-EXT-05-02, SAL-EXT-05-03, SAL-EXT-05-04, SAL-EXT-05-05, SAL-EXT-05-06, SAL-EXT-05-07, SAL-EXT-05-08",,V1/D03-매출관리/매출관리.md,`SAL-EXT-05`: 704행 `SAL-EXT-05` POS 판매 (현장 판매); `SAL-EXT-05-01`: 704행 `SAL-EXT-05` POS 판매 (현장 판매); `SAL-EXT-05-02`: 704행 `SAL-EXT-05` POS 판매 (현장 판매); `SAL-EXT-05-03`: 704행 `SAL-EXT-05` POS 판매 (현장 판매); `SAL-EXT-05-04`: 704행 `SAL-EXT-05` POS 판매 (현장 판매); `SAL-EXT-05-05`: 704행 `SAL-EXT-05` POS 판매 (현장 판매); 외 3개,원본 섹션에 V1/V2 항목이 함께 있어 표/목록/문단 단위로 자동 분리했습니다. V1 코드와 V2 전용 용어가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. / V2 전용 용어가 포함된 블록을 V2로 이동했습니다. 연결 기능 기준으로 범위 내 기능 코드를 명시했습니다.
docs2/D03-매출관리/매출관리.md,V2,V2_SPLIT,DLG-S002 구매자 검색,1355,DLG-S002,"DLG-S002, SAL-EXT-05, PAY-06, DLG-S016, PRD-07, NFR-19, SCR-094","SAL-EXT-05, SAL-EXT-05-01, SAL-EXT-05-02, SAL-EXT-05-03, SAL-EXT-05-04, SAL-EXT-05-05, SAL-EXT-05-06, SAL-EXT-05-07, SAL-EXT-05-08","PAY-06, PAY-06-01, PAY-06-02, PAY-06-03, PAY-06-04, PAY-06-05, PAY-06-06, PAY-06-07, PAY-06-08, PAY-06-09, PRD-07, PRD-07-01, PRD-07-02, PRD-07-03, PRD-07-04, PRD-07-05, PRD-07-06, PRD-07-07, PRD-07-08, PRD-07-09",V2/D03-매출관리/매출관리.md,`PAY-06`: 886행 `PAY-06-04` 만료일시; `PAY-06-01`: 882행 `PAY-06` 결제링크 발송 (현장 확정 + 회원 자가 결제); `PAY-06-02`: 882행 `PAY-06` 결제링크 발송 (현장 확정 + 회원 자가 결제); `PAY-06-03`: 882행 `PAY-06` 결제링크 발송 (현장 확정 + 회원 자가 결제); `PAY-06-04`: 886행 `PAY-06-04` 만료일시; `PAY-06-05`: 882행 `PAY-06` 결제링크 발송 (현장 확정 + 회원 자가 결제); 외 14개,원본 섹션에 V1/V2 항목이 함께 있어 표/목록/문단 단위로 자동 분리했습니다. V1 코드와 V2 전용 용어가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. / V2 전용 용어가 포함된 블록을 V2로 이동했습니다. 연결 기능 기준으로 범위 내 기능 코드를 명시했습니다.
docs2/D03-매출관리/매출관리.md,V1,V1_SPLIT,DLG-S003 결제 확인,1444,DLG-S003,"DLG-S003, PAY-01, DLG-S004, DLG-S016, SCR-S001, SCR-M004, PAY-03, SAL-EXT-01, SAL-04, SAL-EXT-02, PRD-04, MBR-EXT-03, NFR-19, SCR-094","PAY-01, PAY-01-01, PAY-01-02, PAY-01-03, PAY-01-04, PAY-01-05, PAY-01-06, PAY-01-07, PAY-01-08, PAY-01-09, PAY-01-10, PAY-01-11, PAY-01-12, PAY-03, PAY-03-01, PAY-03-02, PAY-03-03, PAY-03-04, PAY-03-05, PAY-03-06, PAY-03-07, PAY-03-08, SAL-EXT-01, SAL-EXT-01-01, SAL-EXT-01-02, SAL-EXT-01-03, SAL-EXT-01-04, SAL-EXT-01-05, SAL-EXT-01-06, SAL-EXT-01-07, SAL-EXT-01-08, SAL-04, SAL-04-01, SAL-04-02, SAL-04-03, SAL-04-04, SAL-EXT-02, SAL-EXT-02-01, SAL-EXT-02-02, SAL-EXT-02-03, SAL-EXT-02-04, SAL-EXT-02-05, SAL-EXT-02-06, SAL-EXT-02-07, SAL-EXT-02-08, MBR-EXT-03, MBR-EXT-03-01, MBR-EXT-03-02, MBR-EXT-03-03, MBR-EXT-03-04, MBR-EXT-03-05, MBR-EXT-03-06, MBR-EXT-03-07",,V1/D03-매출관리/매출관리.md,`PAY-01`: 593행 `PAY-01` 결제 처리 (수납 + 결제수단 확정); `PAY-01-01`: 593행 `PAY-01` 결제 처리 (수납 + 결제수단 확정); `PAY-01-02`: 593행 `PAY-01` 결제 처리 (수납 + 결제수단 확정); `PAY-01-03`: 593행 `PAY-01` 결제 처리 (수납 + 결제수단 확정); `PAY-01-04`: 593행 `PAY-01` 결제 처리 (수납 + 결제수단 확정); `PAY-01-05`: 593행 `PAY-01` 결제 처리 (수납 + 결제수단 확정); 외 47개,원본 섹션에 V1/V2 항목이 함께 있어 표/목록/문단 단위로 자동 분리했습니다. V1 코드와 V2 전용 용어가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. / V2 전용 용어가 포함된 블록을 V2로 이동했습니다. 연결 기능 기준으로 범위 내 기능 코드를 명시했습니다.
docs2/D03-매출관리/매출관리.md,V2,V2_SPLIT,DLG-S003 결제 확인,1444,DLG-S003,"DLG-S003, PAY-01, DLG-S004, DLG-S016, SCR-S001, SCR-M004, PAY-03, SAL-EXT-01, SAL-04, SAL-EXT-02, PRD-04, MBR-EXT-03, NFR-19, SCR-094","PAY-01, PAY-01-01, PAY-01-02, PAY-01-03, PAY-01-04, PAY-01-05, PAY-01-06, PAY-01-07, PAY-01-08, PAY-01-09, PAY-01-10, PAY-01-11, PAY-01-12, PAY-03, PAY-03-01, PAY-03-02, PAY-03-03, PAY-03-04, PAY-03-05, PAY-03-06, PAY-03-07, PAY-03-08, SAL-EXT-01, SAL-EXT-01-01, SAL-EXT-01-02, SAL-EXT-01-03, SAL-EXT-01-04, SAL-EXT-01-05, SAL-EXT-01-06, SAL-EXT-01-07, SAL-EXT-01-08, SAL-04, SAL-04-01, SAL-04-02, SAL-04-03, SAL-04-04, SAL-EXT-02, SAL-EXT-02-01, SAL-EXT-02-02, SAL-EXT-02-03, SAL-EXT-02-04, SAL-EXT-02-05, SAL-EXT-02-06, SAL-EXT-02-07, SAL-EXT-02-08, MBR-EXT-03, MBR-EXT-03-01, MBR-EXT-03-02, MBR-EXT-03-03, MBR-EXT-03-04, MBR-EXT-03-05, MBR-EXT-03-06, MBR-EXT-03-07","PRD-04, PRD-04-01, PRD-04-02, PRD-04-03, PRD-04-04, PRD-04-05, PRD-04-06, PRD-04-07",V2/D03-매출관리/매출관리.md,`PRD-04`: 764행 `PRD-04-03` 할인 수정; `PRD-04-01`: 761행 `PRD-04` 할인 설정 (정률·정액 + 변경 이력); `PRD-04-02`: 761행 `PRD-04` 할인 설정 (정률·정액 + 변경 이력); `PRD-04-03`: 764행 `PRD-04-03` 할인 수정; `PRD-04-04`: 765행 `PRD-04-04` 할인 삭제; `PRD-04-05`: 766행 `PRD-04-05` 변경 이력; 외 2개,원본 섹션에 V1/V2 항목이 함께 있어 표/목록/문단 단위로 자동 분리했습니다. V1 코드와 V2 전용 용어가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. / V2 전용 용어가 포함된 블록을 V2로 이동했습니다. 연결 기능 기준으로 범위 내 기능 코드를 명시했습니다.
docs2/D03-매출관리/매출관리.md,V1,V1_SPLIT,DLG-S004 중복 결제 경고,1544,DLG-S004,"DLG-S004, PAY-01, DLG-S003, DLG-S016, SCR-S001, SCR-M004, PAY-03, SAL-EXT-01, SAL-04, SAL-EXT-02, PRD-04, MBR-EXT-03, NFR-19, SCR-094","PAY-01, PAY-01-01, PAY-01-02, PAY-01-03, PAY-01-04, PAY-01-05, PAY-01-06, PAY-01-07, PAY-01-08, PAY-01-09, PAY-01-10, PAY-01-11, PAY-01-12, PAY-03, PAY-03-01, PAY-03-02, PAY-03-03, PAY-03-04, PAY-03-05, PAY-03-06, PAY-03-07, PAY-03-08, SAL-EXT-01, SAL-EXT-01-01, SAL-EXT-01-02, SAL-EXT-01-03, SAL-EXT-01-04, SAL-EXT-01-05, SAL-EXT-01-06, SAL-EXT-01-07, SAL-EXT-01-08, SAL-04, SAL-04-01, SAL-04-02, SAL-04-03, SAL-04-04, SAL-EXT-02, SAL-EXT-02-01, SAL-EXT-02-02, SAL-EXT-02-03, SAL-EXT-02-04, SAL-EXT-02-05, SAL-EXT-02-06, SAL-EXT-02-07, SAL-EXT-02-08, MBR-EXT-03, MBR-EXT-03-01, MBR-EXT-03-02, MBR-EXT-03-03, MBR-EXT-03-04, MBR-EXT-03-05, MBR-EXT-03-06, MBR-EXT-03-07",,V1/D03-매출관리/매출관리.md,`PAY-01`: 593행 `PAY-01` 결제 처리 (수납 + 결제수단 확정); `PAY-01-01`: 593행 `PAY-01` 결제 처리 (수납 + 결제수단 확정); `PAY-01-02`: 593행 `PAY-01` 결제 처리 (수납 + 결제수단 확정); `PAY-01-03`: 593행 `PAY-01` 결제 처리 (수납 + 결제수단 확정); `PAY-01-04`: 593행 `PAY-01` 결제 처리 (수납 + 결제수단 확정); `PAY-01-05`: 593행 `PAY-01` 결제 처리 (수납 + 결제수단 확정); 외 47개,원본 섹션에 V1/V2 항목이 함께 있어 표/목록/문단 단위로 자동 분리했습니다. V1 코드와 V2 전용 용어가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. / V2 전용 용어가 포함된 블록을 V2로 이동했습니다. 연결 기능 기준으로 범위 내 기능 코드를 명시했습니다.
docs2/D03-매출관리/매출관리.md,V2,V2_SPLIT,DLG-S004 중복 결제 경고,1544,DLG-S004,"DLG-S004, PAY-01, DLG-S003, DLG-S016, SCR-S001, SCR-M004, PAY-03, SAL-EXT-01, SAL-04, SAL-EXT-02, PRD-04, MBR-EXT-03, NFR-19, SCR-094","PAY-01, PAY-01-01, PAY-01-02, PAY-01-03, PAY-01-04, PAY-01-05, PAY-01-06, PAY-01-07, PAY-01-08, PAY-01-09, PAY-01-10, PAY-01-11, PAY-01-12, PAY-03, PAY-03-01, PAY-03-02, PAY-03-03, PAY-03-04, PAY-03-05, PAY-03-06, PAY-03-07, PAY-03-08, SAL-EXT-01, SAL-EXT-01-01, SAL-EXT-01-02, SAL-EXT-01-03, SAL-EXT-01-04, SAL-EXT-01-05, SAL-EXT-01-06, SAL-EXT-01-07, SAL-EXT-01-08, SAL-04, SAL-04-01, SAL-04-02, SAL-04-03, SAL-04-04, SAL-EXT-02, SAL-EXT-02-01, SAL-EXT-02-02, SAL-EXT-02-03, SAL-EXT-02-04, SAL-EXT-02-05, SAL-EXT-02-06, SAL-EXT-02-07, SAL-EXT-02-08, MBR-EXT-03, MBR-EXT-03-01, MBR-EXT-03-02, MBR-EXT-03-03, MBR-EXT-03-04, MBR-EXT-03-05, MBR-EXT-03-06, MBR-EXT-03-07","PRD-04, PRD-04-01, PRD-04-02, PRD-04-03, PRD-04-04, PRD-04-05, PRD-04-06, PRD-04-07",V2/D03-매출관리/매출관리.md,`PRD-04`: 764행 `PRD-04-03` 할인 수정; `PRD-04-01`: 761행 `PRD-04` 할인 설정 (정률·정액 + 변경 이력); `PRD-04-02`: 761행 `PRD-04` 할인 설정 (정률·정액 + 변경 이력); `PRD-04-03`: 764행 `PRD-04-03` 할인 수정; `PRD-04-04`: 765행 `PRD-04-04` 할인 삭제; `PRD-04-05`: 766행 `PRD-04-05` 변경 이력; 외 2개,원본 섹션에 V1/V2 항목이 함께 있어 표/목록/문단 단위로 자동 분리했습니다. V1 코드와 V2 전용 용어가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. / V2 전용 용어가 포함된 블록을 V2로 이동했습니다. 연결 기능 기준으로 범위 내 기능 코드를 명시했습니다.
docs2/D03-매출관리/매출관리.md,V1,V1_SPLIT,DLG-S005 메모 편집,1631,DLG-S005,"DLG-S005, PAY-03, DLG-S008, HQ-09, PAY-06, SAL-EXT-01, NFR-05, NFR-19, SAL-04","PAY-03, PAY-03-01, PAY-03-02, PAY-03-03, PAY-03-04, PAY-03-05, PAY-03-06, PAY-03-07, PAY-03-08, HQ-09, HQ-09-01, HQ-09-02, HQ-09-03, HQ-09-04, HQ-09-05, HQ-09-06, HQ-09-07, HQ-09-08, HQ-09-09, HQ-09-10, SAL-EXT-01, SAL-EXT-01-01, SAL-EXT-01-02, SAL-EXT-01-03, SAL-EXT-01-04, SAL-EXT-01-05, SAL-EXT-01-06, SAL-EXT-01-07, SAL-EXT-01-08, NFR-05, SAL-04, SAL-04-01, SAL-04-02, SAL-04-03, SAL-04-04",,V1/D03-매출관리/매출관리.md,`PAY-03`: 616행 `PAY-03` 미수금 관리 (추적 + 후속 처리); `PAY-03-01`: 616행 `PAY-03` 미수금 관리 (추적 + 후속 처리); `PAY-03-02`: 616행 `PAY-03` 미수금 관리 (추적 + 후속 처리); `PAY-03-03`: 616행 `PAY-03` 미수금 관리 (추적 + 후속 처리); `PAY-03-04`: 616행 `PAY-03` 미수금 관리 (추적 + 후속 처리); `PAY-03-05`: 616행 `PAY-03` 미수금 관리 (추적 + 후속 처리); 외 29개,원본 섹션에 V1/V2 항목이 함께 있어 표/목록/문단 단위로 자동 분리했습니다. V1 코드와 V2 전용 용어가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. / V2 전용 용어가 포함된 블록을 V2로 이동했습니다. 연결 기능 기준으로 범위 내 기능 코드를 명시했습니다.
docs2/D03-매출관리/매출관리.md,V2,V2_SPLIT,DLG-S005 메모 편집,1631,DLG-S005,"DLG-S005, PAY-03, DLG-S008, HQ-09, PAY-06, SAL-EXT-01, NFR-05, NFR-19, SAL-04","PAY-03, PAY-03-01, PAY-03-02, PAY-03-03, PAY-03-04, PAY-03-05, PAY-03-06, PAY-03-07, PAY-03-08, HQ-09, HQ-09-01, HQ-09-02, HQ-09-03, HQ-09-04, HQ-09-05, HQ-09-06, HQ-09-07, HQ-09-08, HQ-09-09, HQ-09-10, SAL-EXT-01, SAL-EXT-01-01, SAL-EXT-01-02, SAL-EXT-01-03, SAL-EXT-01-04, SAL-EXT-01-05, SAL-EXT-01-06, SAL-EXT-01-07, SAL-EXT-01-08, NFR-05, SAL-04, SAL-04-01, SAL-04-02, SAL-04-03, SAL-04-04","PAY-06, PAY-06-01, PAY-06-02, PAY-06-03, PAY-06-04, PAY-06-05, PAY-06-06, PAY-06-07, PAY-06-08, PAY-06-09",V2/D03-매출관리/매출관리.md,`PAY-06`: 886행 `PAY-06-04` 만료일시; `PAY-06-01`: 882행 `PAY-06` 결제링크 발송 (현장 확정 + 회원 자가 결제); `PAY-06-02`: 882행 `PAY-06` 결제링크 발송 (현장 확정 + 회원 자가 결제); `PAY-06-03`: 882행 `PAY-06` 결제링크 발송 (현장 확정 + 회원 자가 결제); `PAY-06-04`: 886행 `PAY-06-04` 만료일시; `PAY-06-05`: 882행 `PAY-06` 결제링크 발송 (현장 확정 + 회원 자가 결제); 외 4개,원본 섹션에 V1/V2 항목이 함께 있어 표/목록/문단 단위로 자동 분리했습니다. V1 코드와 V2 전용 용어가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. / V2 전용 용어가 포함된 블록을 V2로 이동했습니다. 연결 기능 기준으로 범위 내 기능 코드를 명시했습니다.
docs2/D03-매출관리/매출관리.md,V1,V1_SPLIT,DLG-S006 환불 상세,1717,DLG-S006,"DLG-S006, PAY-02, DLG-S013, DLG-S014, DLG-S015, PAY-06, SAL-EXT, SAL-EXT-02, SAL-EXT-04, SAL-04, NFR-19","PAY-02, PAY-02-01, PAY-02-02, PAY-02-03, PAY-02-04, PAY-02-05, PAY-02-06, PAY-02-07, PAY-02-08, SAL-EXT-01, SAL-EXT-01-01, SAL-EXT-01-02, SAL-EXT-01-03, SAL-EXT-01-04, SAL-EXT-01-05, SAL-EXT-01-06, SAL-EXT-01-07, SAL-EXT-01-08, SAL-EXT-02, SAL-EXT-02-01, SAL-EXT-02-02, SAL-EXT-02-03, SAL-EXT-02-04, SAL-EXT-02-05, SAL-EXT-02-06, SAL-EXT-02-07, SAL-EXT-02-08, SAL-EXT-04, SAL-EXT-04-01, SAL-EXT-04-02, SAL-EXT-04-03, SAL-EXT-04-04, SAL-EXT-04-05, SAL-EXT-04-06, SAL-EXT-04-07, SAL-EXT-04-08, SAL-EXT-04-09, SAL-EXT-04-10, SAL-EXT-05, SAL-EXT-05-01, SAL-EXT-05-02, SAL-EXT-05-03, SAL-EXT-05-04, SAL-EXT-05-05, SAL-EXT-05-06, SAL-EXT-05-07, SAL-EXT-05-08, SAL-04, SAL-04-01, SAL-04-02, SAL-04-03, SAL-04-04",,V1/D03-매출관리/매출관리.md,`PAY-02`: 606행 `PAY-02` 환불 관리 (이력 + 책임 추적); `PAY-02-01`: 606행 `PAY-02` 환불 관리 (이력 + 책임 추적); `PAY-02-02`: 606행 `PAY-02` 환불 관리 (이력 + 책임 추적); `PAY-02-03`: 606행 `PAY-02` 환불 관리 (이력 + 책임 추적); `PAY-02-04`: 606행 `PAY-02` 환불 관리 (이력 + 책임 추적); `PAY-02-05`: 606행 `PAY-02` 환불 관리 (이력 + 책임 추적); 외 46개,원본 섹션에 V1/V2 항목이 함께 있어 표/목록/문단 단위로 자동 분리했습니다. V1 코드와 V2 전용 용어가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. / V2 전용 용어가 포함된 블록을 V2로 이동했습니다. / V1/V2 코드가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. 연결 기능 기준으로 범위 내 기능 코드를 명시했습니다.
docs2/D03-매출관리/매출관리.md,V2,V2_SPLIT,DLG-S006 환불 상세,1717,DLG-S006,"DLG-S006, PAY-02, DLG-S013, DLG-S014, DLG-S015, PAY-06, SAL-EXT, SAL-EXT-02, SAL-EXT-04, SAL-04, NFR-19","PAY-02, PAY-02-01, PAY-02-02, PAY-02-03, PAY-02-04, PAY-02-05, PAY-02-06, PAY-02-07, PAY-02-08, SAL-EXT-01, SAL-EXT-01-01, SAL-EXT-01-02, SAL-EXT-01-03, SAL-EXT-01-04, SAL-EXT-01-05, SAL-EXT-01-06, SAL-EXT-01-07, SAL-EXT-01-08, SAL-EXT-02, SAL-EXT-02-01, SAL-EXT-02-02, SAL-EXT-02-03, SAL-EXT-02-04, SAL-EXT-02-05, SAL-EXT-02-06, SAL-EXT-02-07, SAL-EXT-02-08, SAL-EXT-04, SAL-EXT-04-01, SAL-EXT-04-02, SAL-EXT-04-03, SAL-EXT-04-04, SAL-EXT-04-05, SAL-EXT-04-06, SAL-EXT-04-07, SAL-EXT-04-08, SAL-EXT-04-09, SAL-EXT-04-10, SAL-EXT-05, SAL-EXT-05-01, SAL-EXT-05-02, SAL-EXT-05-03, SAL-EXT-05-04, SAL-EXT-05-05, SAL-EXT-05-06, SAL-EXT-05-07, SAL-EXT-05-08, SAL-04, SAL-04-01, SAL-04-02, SAL-04-03, SAL-04-04","PAY-06, PAY-06-01, PAY-06-02, PAY-06-03, PAY-06-04, PAY-06-05, PAY-06-06, PAY-06-07, PAY-06-08, PAY-06-09",V2/D03-매출관리/매출관리.md,`PAY-06`: 886행 `PAY-06-04` 만료일시; `PAY-06-01`: 882행 `PAY-06` 결제링크 발송 (현장 확정 + 회원 자가 결제); `PAY-06-02`: 882행 `PAY-06` 결제링크 발송 (현장 확정 + 회원 자가 결제); `PAY-06-03`: 882행 `PAY-06` 결제링크 발송 (현장 확정 + 회원 자가 결제); `PAY-06-04`: 886행 `PAY-06-04` 만료일시; `PAY-06-05`: 882행 `PAY-06` 결제링크 발송 (현장 확정 + 회원 자가 결제); 외 4개,원본 섹션에 V1/V2 항목이 함께 있어 표/목록/문단 단위로 자동 분리했습니다. V1 코드와 V2 전용 용어가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. / V2 전용 용어가 포함된 블록을 V2로 이동했습니다. / V1/V2 코드가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. 연결 기능 기준으로 범위 내 기능 코드를 명시했습니다.
docs2/D03-매출관리/매출관리.md,V1,V1_SPLIT,DLG-S007 할부 상세,1809,DLG-S007,"DLG-S007, SAL-EXT-01, DLG-S008, DLG-S009, PAY-03, SAL-EXT-04, NFR-05, HQ-09, NFR-19, SAL-04, SCR-094","SAL-EXT-01, SAL-EXT-01-01, SAL-EXT-01-02, SAL-EXT-01-03, SAL-EXT-01-04, SAL-EXT-01-05, SAL-EXT-01-06, SAL-EXT-01-07, SAL-EXT-01-08, PAY-03, PAY-03-01, PAY-03-02, PAY-03-03, PAY-03-04, PAY-03-05, PAY-03-06, PAY-03-07, PAY-03-08, SAL-EXT-04, SAL-EXT-04-01, SAL-EXT-04-02, SAL-EXT-04-03, SAL-EXT-04-04, SAL-EXT-04-05, SAL-EXT-04-06, SAL-EXT-04-07, SAL-EXT-04-08, SAL-EXT-04-09, SAL-EXT-04-10, NFR-05, HQ-09, HQ-09-01, HQ-09-02, HQ-09-03, HQ-09-04, HQ-09-05, HQ-09-06, HQ-09-07, HQ-09-08, HQ-09-09, HQ-09-10, SAL-04, SAL-04-01, SAL-04-02, SAL-04-03, SAL-04-04",,V1/D03-매출관리/매출관리.md,`SAL-EXT-01`: 435행 `SAL-EXT-01` 할부결제 관리 (정기 분납 계약 추적); `SAL-EXT-01-01`: 435행 `SAL-EXT-01` 할부결제 관리 (정기 분납 계약 추적); `SAL-EXT-01-02`: 435행 `SAL-EXT-01` 할부결제 관리 (정기 분납 계약 추적); `SAL-EXT-01-03`: 435행 `SAL-EXT-01` 할부결제 관리 (정기 분납 계약 추적); `SAL-EXT-01-04`: 435행 `SAL-EXT-01` 할부결제 관리 (정기 분납 계약 추적); `SAL-EXT-01-05`: 435행 `SAL-EXT-01` 할부결제 관리 (정기 분납 계약 추적); 외 40개,원본 섹션에 V2 전용 용어가 포함되어 표/목록/문단 단위로 자동 분리했습니다. V2 전용 용어가 포함된 블록을 V2로 이동했습니다. 연결 기능 기준으로 범위 내 기능 코드를 명시했습니다.
docs2/D03-매출관리/매출관리.md,V2,V2_SPLIT,DLG-S007 할부 상세,1809,DLG-S007,"DLG-S007, SAL-EXT-01, DLG-S008, DLG-S009, PAY-03, SAL-EXT-04, NFR-05, HQ-09, NFR-19, SAL-04, SCR-094",,,V2/D03-매출관리/매출관리.md,직접 매칭 코드 없음. V1 행 범위에 포함되지 않은 기타/보류 섹션입니다.,원본 섹션에 V2 전용 용어가 포함되어 표/목록/문단 단위로 자동 분리했습니다. V2 전용 용어가 포함된 블록을 V2로 이동했습니다. 연결 기능 기준으로 범위 내 기능 코드를 명시했습니다.
docs2/D03-매출관리/매출관리.md,V1,V1_SPLIT,DLG-S008 납입 처리,1901,DLG-S008,"DLG-S008, PAY-03, SAL-EXT-01, DLG-S005, DLG-S007, HQ-09, PAY-06, NFR-05, NFR-19, SAL-04","PAY-03, PAY-03-01, PAY-03-02, PAY-03-03, PAY-03-04, PAY-03-05, PAY-03-06, PAY-03-07, PAY-03-08, SAL-EXT-01, SAL-EXT-01-01, SAL-EXT-01-02, SAL-EXT-01-03, SAL-EXT-01-04, SAL-EXT-01-05, SAL-EXT-01-06, SAL-EXT-01-07, SAL-EXT-01-08, HQ-09, HQ-09-01, HQ-09-02, HQ-09-03, HQ-09-04, HQ-09-05, HQ-09-06, HQ-09-07, HQ-09-08, HQ-09-09, HQ-09-10, NFR-05, SAL-04, SAL-04-01, SAL-04-02, SAL-04-03, SAL-04-04",,V1/D03-매출관리/매출관리.md,`PAY-03`: 616행 `PAY-03` 미수금 관리 (추적 + 후속 처리); `PAY-03-01`: 616행 `PAY-03` 미수금 관리 (추적 + 후속 처리); `PAY-03-02`: 616행 `PAY-03` 미수금 관리 (추적 + 후속 처리); `PAY-03-03`: 616행 `PAY-03` 미수금 관리 (추적 + 후속 처리); `PAY-03-04`: 616행 `PAY-03` 미수금 관리 (추적 + 후속 처리); `PAY-03-05`: 616행 `PAY-03` 미수금 관리 (추적 + 후속 처리); 외 29개,원본 섹션에 V1/V2 항목이 함께 있어 표/목록/문단 단위로 자동 분리했습니다. V1 코드와 V2 전용 용어가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. / V2 전용 용어가 포함된 블록을 V2로 이동했습니다. 연결 기능 기준으로 범위 내 기능 코드를 명시했습니다.
docs2/D03-매출관리/매출관리.md,V2,V2_SPLIT,DLG-S008 납입 처리,1901,DLG-S008,"DLG-S008, PAY-03, SAL-EXT-01, DLG-S005, DLG-S007, HQ-09, PAY-06, NFR-05, NFR-19, SAL-04","PAY-03, PAY-03-01, PAY-03-02, PAY-03-03, PAY-03-04, PAY-03-05, PAY-03-06, PAY-03-07, PAY-03-08, SAL-EXT-01, SAL-EXT-01-01, SAL-EXT-01-02, SAL-EXT-01-03, SAL-EXT-01-04, SAL-EXT-01-05, SAL-EXT-01-06, SAL-EXT-01-07, SAL-EXT-01-08, HQ-09, HQ-09-01, HQ-09-02, HQ-09-03, HQ-09-04, HQ-09-05, HQ-09-06, HQ-09-07, HQ-09-08, HQ-09-09, HQ-09-10, NFR-05, SAL-04, SAL-04-01, SAL-04-02, SAL-04-03, SAL-04-04","PAY-06, PAY-06-01, PAY-06-02, PAY-06-03, PAY-06-04, PAY-06-05, PAY-06-06, PAY-06-07, PAY-06-08, PAY-06-09",V2/D03-매출관리/매출관리.md,`PAY-06`: 886행 `PAY-06-04` 만료일시; `PAY-06-01`: 882행 `PAY-06` 결제링크 발송 (현장 확정 + 회원 자가 결제); `PAY-06-02`: 882행 `PAY-06` 결제링크 발송 (현장 확정 + 회원 자가 결제); `PAY-06-03`: 882행 `PAY-06` 결제링크 발송 (현장 확정 + 회원 자가 결제); `PAY-06-04`: 886행 `PAY-06-04` 만료일시; `PAY-06-05`: 882행 `PAY-06` 결제링크 발송 (현장 확정 + 회원 자가 결제); 외 4개,원본 섹션에 V1/V2 항목이 함께 있어 표/목록/문단 단위로 자동 분리했습니다. V1 코드와 V2 전용 용어가 같은 블록에 함께 있어 해당 블록 전체를 V2로 이동했습니다. / V2 전용 용어가 포함된 블록을 V2로 이동했습니다. 연결 기능 기준으로 범위 내 기능 코드를 명시했습니다.
